id,name,image,model,categoryId,price,description,rating,origin,prepTime,availability,dietary,calories,protein,carbs,fats,flavorProfile,spiceLevel,ingredients,servingSize,tags,price_LKR,price_USD,Gluten-Free,Vegan,Vegetarian,tag_american,tag_appetizer,tag_beans,tag_bread,tag_burger,tag_cheesy,tag_chinese,tag_chocolate,tag_cocktail,tag_coconut,tag_coffee,tag_cold,tag_condiment,tag_cookies,tag_cooling,tag_corn,tag_creamy,tag_crispy,tag_curry,tag_custard,tag_dessert,tag_dip,tag_dumplings,tag_fast food,tag_floral,tag_fried,tag_fries,tag_fritters,tag_fruity,tag_fudge,tag_gluten-free,tag_grain,tag_greens,tag_grilled,tag_hearty,tag_herbal,tag_hot,tag_ice cream,tag_iced,tag_indian,tag_italian,tag_juice,tag_lemonade,tag_lentils,tag_milk,tag_milky,tag_mushrooms,tag_noodles,tag_pasta,tag_pastry,tag_pie,tag_potatoes,tag_pudding,tag_refreshing,tag_rice,tag_salad,tag_savory,tag_seafood,tag_short eats,tag_snack,tag_soda,tag_spiced,tag_spicy,tag_sri lankan,tag_steak,tag_steamed,tag_stir-fry,tag_street food,tag_sweet,tag_syrup,tag_tangy,tag_tea,tag_thai,tag_tropical,tag_vegan,tag_vegetarian,tag_wafers,tag_yogurt,flavor_Bitter,flavor_Citrus,flavor_Creamy,flavor_Earthy,flavor_Floral,flavor_Fresh,flavor_Herbal,flavor_Neutral,flavor_Savory,flavor_Spicy,flavor_Sweet,flavor_Sweet-Savory,flavor_Sweet-Sour,flavor_Sweet-Spicy,flavor_Sweet-Tart,flavor_Tangy,spiceLevel_encoded,origin_American,origin_Chinese,origin_Chinese-American,origin_Indian,origin_Italian,origin_Sri Lankan,origin_Thai,available_in_menu,ingredients_list,nutrition_tags,contextual_tags
133,Kokis,/foodImages/kokis.jpeg,/models/kokis.glb,1,"{'LKR': 100, 'USD': 0.33}",Crispy coconut flour fritters,4.6,Sri Lankan,Quick (under 15 min),In Stock,"['Vegetarian', 'Gluten-Free']",150,2,20,8,Sweet,Mild,"coconut flour, rice flour, sugar",2 pieces,"[""sri lankan"", ""dessert"", ""fritters""]",100.0,0.33,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,"['coconut flour', 'rice flour', 'sugar']","[""Vegan"", ""Vegetarian"", ""Low Calorie""]","[""dessert"", ""sri lankan"", ""vegetarian"", ""mild"", ""vegan"", ""fritters"", ""sweet""]"
134,Jalebi,/foodImages/jalebi.jpeg,/models/jalebi.glb,1,"{'LKR': 150, 'USD': 0.5}",Crispy fried spirals in sugar syrup,4.7,Indian,Quick (under 15 min),In Stock,['Vegetarian'],300,3,50,12,Sweet,Mild,"flour, sugar, ghee",2 pieces,"[""indian"", ""dessert"", ""sweet""]",150.0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"['flour', 'sugar', 'ghee']","[""Vegetarian""]","[""dessert"", ""vegetarian"", ""mild"", ""indian"", ""sweet""]"
135,Chocolate Chip Cookies,/foodImages/chocolate_chip_cookies.jpeg,/models/chocolate_chip_cookies.glb,1,"{'LKR': 200, 'USD': 0.67}",Chewy cookies with chocolate chips,4.8,American,Medium (15–30 min),In Stock,['Vegetarian'],200,2,25,10,Sweet,Mild,"flour, sugar, chocolate chips, butter",2 cookies,"[""american"", ""dessert"", ""cookies""]",200.0,0.67,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"['flour', 'sugar', 'chocolate chips', 'butter']","[""Vegetarian"", ""Low Calorie""]","[""dessert"", ""american"", ""vegetarian"", ""cookies"", ""mild"", ""sweet""]"
136,Panna Cotta,/foodImages/panna_cotta.jpeg,/models/panna_cotta.glb,1,"{'LKR': 350, 'USD': 1.17}",Silky cream dessert with berry topping,4.7,Italian,Medium (15–30 min),In Stock,['Gluten-Free'],300,4,30,18,Sweet,Mild,"cream, sugar, gelatin, berries",1 portion,"[""italian"", ""dessert"", ""creamy""]",350.0,1.17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"['cream', 'sugar', 'gelatin', 'berries']","[""Vegetarian"", ""Gluten-Free""]","[""dessert"", ""creamy"", ""vegetarian"", ""italian"", ""mild"", ""sweet""]"
137,Khanom Tom,/foodImages/khanom_tom.jpeg,/models/khanom_tom.glb,1,"{'LKR': 150, 'USD': 0.5}",Coconut dumplings with palm sugar,4.6,Thai,Medium (15–30 min),In Stock,"['Vegetarian', 'Gluten-Free']",200,2,35,8,Sweet,Mild,"glutinous rice flour, coconut, palm sugar",2 pieces,"[""thai"", ""dessert"", ""dumplings""]",150.0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"['glutinous rice flour', 'coconut', 'palm sugar']","[""Vegan"", ""Vegetarian"", ""Low Calorie""]","[""dessert"", ""sweet"", ""vegetarian"", ""mild"", ""vegan"", ""thai"", ""dumplings""]"
138,Sesame Balls,/foodImages/sesame_balls.jpeg,/models/sesame_balls.glb,1,"{'LKR': 150, 'USD': 0.5}",Fried balls with red bean filling,4.6,Chinese,Quick (under 15 min),In Stock,['Vegetarian'],250,3,35,12,Sweet,Mild,"glutinous rice flour, red bean paste, sesame seeds",2 pieces,"[""chinese"", ""dessert"", ""fried""]",150.0,0.5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"['glutinous rice flour', 'red bean paste', 'sesame seeds']","[""Vegan"", ""Vegetarian"", ""Low Calorie""]","[""dessert"", ""vegetarian"", ""mild"", ""vegan"", ""chinese"", ""fried"", ""sweet""]"
139,Alu Alu,/foodImages/alu_alu.jpeg,/models/alu_alu.glb,1,"{'LKR': 150, 'USD': 0.5}",Sweet rice flour dumplings with coconut,4.6,Sri Lankan,Medium (15–30 min),In Stock,"['Vegetarian', 'Gluten-Free']",200,3,35,8,Sweet,Mild,"rice flour, coconut, jaggery",2 pieces,"[""sri lankan"", ""dessert"", ""dumplings""]",150.0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,"['rice flour', 'coconut', 'jaggery']","[""Vegan"", ""Vegetarian"", ""Low Calorie""]","[""dessert"", ""sri lankan"", ""sweet"", ""vegetarian"", ""mild"", ""vegan"", ""dumplings""]"
140,Kheer,/foodImages/kheer.jpeg,/models/kheer.glb,1,"{'LKR': 200, 'USD': 0.67}",Creamy rice pudding with nuts,4.7,Indian,Medium (15–30 min),In Stock,"['Vegetarian', 'Gluten-Free']",250,5,40,10,Sweet,Mild,"rice, milk, sugar, nuts",1 portion,"[""indian"", ""dessert"", ""pudding""]",200.0,0.67,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"['rice', 'milk', 'sugar', 'nuts']","[""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""dessert"", ""vegetarian"", ""mild"", ""indian"", ""pudding"", ""sweet""]"
141,Brownies,/foodImages/brownies.jpeg,/models/brownies.glb,1,"{'LKR': 250, 'USD': 0.83}",Fudgy chocolate brownies,4.8,American,Medium (15–30 min),In Stock,['Vegetarian'],300,3,40,15,Sweet,Mild,"flour, cocoa, sugar, butter",1 piece,"[""american"", ""dessert"", ""chocolate""]",250.0,0.83,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"['flour', 'cocoa', 'sugar', 'butter']","[""Vegetarian""]","[""dessert"", ""vegetarian"", ""american"", ""chocolate"", ""mild"", ""sweet""]"
142,Gelato,/foodImages/gelato.jpeg,/models/gelato.glb,1,"{'LKR': 300, 'USD': 1.0}",Creamy Italian ice cream,4.7,Italian,Medium (15–30 min),In Stock,['Vegetarian'],250,4,30,12,Sweet,Mild,"milk, sugar, cream, flavorings",1 scoop,"[""italian"", ""dessert"", ""ice cream""]",300.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"['milk', 'sugar', 'cream', 'flavorings']","[""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""dessert"", ""vegetarian"", ""ice cream"", ""italian"", ""mild"", ""sweet""]"
143,Bua Loy,/foodImages/bua_loy.jpeg,/models/bua_loy.glb,1,"{'LKR': 200, 'USD': 0.67}",Rice flour balls in sweet coconut milk,4.6,Thai,Medium (15–30 min),In Stock,"['Vegetarian', 'Gluten-Free']",220,3,35,8,Sweet,Mild,"rice flour, coconut milk, sugar",1 portion,"[""thai"", ""dessert"", ""coconut""]",200.0,0.67,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"['rice flour', 'coconut milk', 'sugar']","[""Vegetarian"", ""Low Calorie""]","[""coconut"", ""dessert"", ""vegetarian"", ""mild"", ""thai"", ""sweet""]"
144,Mango Pudding,/foodImages/mango_pudding.jpeg,/models/mango_pudding.glb,1,"{'LKR': 250, 'USD': 0.83}",Smooth mango-flavored pudding,4.7,Chinese,Medium (15–30 min),In Stock,"['Vegetarian', 'Gluten-Free']",200,3,35,5,Sweet,Mild,"mango, milk, gelatin, sugar",1 portion,"[""chinese"", ""dessert"", ""pudding""]",250.0,0.83,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"['mango', 'milk', 'gelatin', 'sugar']","[""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""dessert"", ""vegetarian"", ""mild"", ""chinese"", ""pudding"", ""sweet""]"
145,Kavum,/foodImages/kavum.jpeg,/models/kavum.glb,1,"{'LKR': 150, 'USD': 0.5}",Deep-fried rice flour sweets,4.6,Sri Lankan,Quick (under 15 min),In Stock,"['Vegetarian', 'Gluten-Free']",200,2,30,10,Sweet,Mild,"rice flour, jaggery, coconut milk",2 pieces,"[""sri lankan"", ""dessert"", ""fried""]",150.0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,"['rice flour', 'jaggery', 'coconut milk']","[""Vegetarian"", ""Low Calorie""]","[""dessert"", ""sri lankan"", ""vegetarian"", ""mild"", ""fried"", ""sweet""]"
146,Ceylon Tea,/foodImages/ceylon_tea.jpeg,/models/ceylon_tea.glb,1,"{'LKR': 100, 'USD': 0.33}",Aromatic black tea from Sri Lankan highlands,4.7,Sri Lankan,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",0,0,0,0,Earthy,Mild,"black tea leaves, water",1 cup,"[""sri lankan"", ""tea"", ""hot""]",100.0,0.33,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,"['black tea leaves', 'water']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""hot"", ""sri lankan"", ""vegetarian"", ""earthy"", ""mild"", ""tea"", ""vegan""]"
147,Masala Chai,/foodImages/masala_chai.jpeg,/models/masala_chai.glb,1,"{'LKR': 150, 'USD': 0.5}",Spiced tea with milk and cardamom,4.8,Indian,Quick (under 15 min),In Stock,['Vegetarian'],100,2,15,3,Spicy,Mild,"black tea, milk, cardamom, cinnamon, sugar",1 cup,"[""indian"", ""tea"", ""spiced""]",150.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"['black tea', 'milk', 'cardamom', 'cinnamon', 'sugar']","[""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""spiced"", ""vegetarian"", ""mild"", ""tea"", ""indian"", ""spicy""]"
148,Iced Coffee,/foodImages/iced_coffee.jpeg,/models/iced_coffee.glb,1,"{'LKR': 200, 'USD': 0.67}",Chilled coffee with milk and sugar,4.6,American,Quick (under 15 min),In Stock,['Vegetarian'],120,2,20,3,Sweet,Mild,"coffee, milk, sugar, ice",1 glass,"[""american"", ""coffee"", ""cold""]",200.0,0.67,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"['coffee', 'milk', 'sugar', 'ice']","[""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""cold"", ""coffee"", ""dessert"", ""american"", ""vegetarian"", ""mild"", ""sweet""]"
149,Espresso,/foodImages/espresso.jpeg,/models/espresso.glb,1,"{'LKR': 150, 'USD': 0.5}","Strong, concentrated coffee shot",4.7,Italian,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",5,0,1,0,Bitter,Mild,"coffee beans, water",1 shot,"[""italian"", ""coffee"", ""hot""]",150.0,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"['coffee beans', 'water']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""coffee"", ""hot"", ""vegetarian"", ""italian"", ""bitter"", ""mild"", ""winter"", ""vegan""]"
150,Thai Iced Tea,/foodImages/thai_iced_tea.jpeg,/models/thai_iced_tea.glb,1,"{'LKR': 200, 'USD': 0.67}",Sweet tea with condensed milk,4.8,Thai,Quick (under 15 min),In Stock,['Vegetarian'],180,3,30,5,Sweet,Mild,"black tea, condensed milk, sugar, ice",1 glass,"[""thai"", ""tea"", ""iced""]",200.0,0.67,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"['black tea', 'condensed milk', 'sugar', 'ice']","[""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""dessert"", ""vegetarian"", ""iced"", ""mild"", ""tea"", ""thai"", ""sweet""]"
151,Bubble Tea,/foodImages/bubble_tea.jpeg,/models/bubble_tea.glb,1,"{'LKR': 250, 'USD': 0.83}",Milk tea with chewy tapioca pearls,4.7,Chinese,Quick (under 15 min),In Stock,['Vegetarian'],200,2,40,5,Sweet,Mild,"tea, milk, tapioca pearls, sugar",1 glass,"[""chinese"", ""tea"", ""milky""]",250.0,0.83,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"['tea', 'milk', 'tapioca pearls', 'sugar']","[""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""dessert"", ""vegetarian"", ""milky"", ""mild"", ""tea"", ""chinese"", ""sweet""]"
152,King Coconut Water,/foodImages/king_coconut_water.jpeg,/models/king_coconut_water.glb,1,"{'LKR': 100, 'USD': 0.33}",Fresh and hydrating coconut water,4.6,Sri Lankan,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",50,0,10,0,Neutral,Mild,king coconut water,1 glass,"[""sri lankan"", ""coconut"", ""refreshing""]",100.0,0.33,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,['king coconut water'],"[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""coconut"", ""neutral"", ""sri lankan"", ""refreshing"", ""vegetarian"", ""summer"", ""mild"", ""vegan""]"
153,Mango Lassi,/foodImages/mango_lassi.jpeg,/models/mango_lassi.glb,1,"{'LKR': 200, 'USD': 0.67}",Creamy mango yogurt drink,4.8,Indian,Quick (under 15 min),In Stock,"['Vegetarian', 'Gluten-Free']",150,4,25,4,Sweet,Mild,"mango, yogurt, sugar",1 glass,"[""indian"", ""yogurt"", ""fruity""]",200.0,0.67,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"['mango', 'yogurt', 'sugar']","[""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""dessert"", ""yogurt"", ""vegetarian"", ""fruity"", ""mild"", ""indian"", ""sweet""]"
154,Lemonade,/foodImages/lemonade.jpeg,/models/lemonade.glb,1,"{'LKR': 150, 'USD': 0.5}",Refreshing lemon and sugar drink,4.6,American,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",100,0,25,0,Citrus,Mild,"lemon juice, sugar, water, ice",1 glass,"[""american"", ""lemonade"", ""cold""]",150.0,0.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"['lemon juice', 'sugar', 'water', 'ice']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""cold"", ""citrus"", ""lemonade"", ""american"", ""summer"", ""vegetarian"", ""mild"", ""vegan""]"
155,Cappuccino,/foodImages/cappuccino.jpeg,/models/cappuccino.glb,1,"{'LKR': 200, 'USD': 0.67}",Espresso with steamed milk foam,4.7,Italian,Quick (under 15 min),In Stock,['Vegetarian'],120,4,10,5,Creamy,Mild,"espresso, milk, foam",1 cup,"[""italian"", ""coffee"", ""hot""]",200.0,0.67,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"['espresso', 'milk', 'foam']","[""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""coffee"", ""hot"", ""creamy"", ""vegetarian"", ""italian"", ""mild""]"
156,Thai Coconut Water,/foodImages/thai_coconut_water.jpeg,/models/thai_coconut_water.glb,1,"{'LKR': 120, 'USD': 0.4}",Fresh coconut water with a sweet taste,4.6,Thai,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",50,0,10,0,Neutral,Mild,coconut water,1 glass,"[""thai"", ""coconut"", ""refreshing""]",120.0,0.4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,['coconut water'],"[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""coconut"", ""neutral"", ""refreshing"", ""vegetarian"", ""summer"", ""mild"", ""vegan"", ""thai""]"
157,Soy Milk,/foodImages/soy_milk.jpeg,/models/soy_milk.glb,1,"{'LKR': 150, 'USD': 0.5}",Creamy plant-based milk,4.5,Chinese,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",80,4,8,4,Neutral,Mild,"soybeans, water",1 glass,"[""chinese"", ""milk"", ""vegan""]",150.0,0.5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"['soybeans', 'water']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""neutral"", ""milk"", ""vegetarian"", ""mild"", ""vegan"", ""chinese""]"
158,Faluda,/foodImages/faluda.jpeg,/models/faluda.glb,1,"{'LKR': 200, 'USD': 0.67}",Sweet drink with vermicelli and rose syrup,4.7,Sri Lankan,Quick (under 15 min),In Stock,['Vegetarian'],200,3,40,5,Sweet,Mild,"vermicelli, rose syrup, milk, basil seeds",1 glass,"[""sri lankan"", ""dessert"", ""sweet""]",200.0,0.67,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,"['vermicelli', 'rose syrup', 'milk', 'basil seeds']","[""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""dessert"", ""sri lankan"", ""vegetarian"", ""mild"", ""sweet""]"
